,date,datatype,station,attributes,value
0,2000-01-10T00:00:00,SNWD,GHCND:USC00475786,"T,,0,",0
1,2000-01-10T00:00:00,TMAX,GHCND:USC00475786,",,0,",22
2,2000-01-10T00:00:00,TMIN,GHCND:USC00475786,",,0,",0
3,2000-01-10T00:00:00,TOBS,GHCND:USC00475786,",,0,",11
4,2000-01-10T00:00:00,PRCP,GHCND:USC00475808,",,0,0630",89
5,2000-01-10T00:00:00,SNOW,GHCND:USC00475808,",,0,",0
6,2000-01-10T00:00:00,SNWD,GHCND:USC00475808,",,0,",76
7,2000-01-10T00:00:00,TMAX,GHCND:USC00475808,",,0,0630",56
8,2000-01-10T00:00:00,TMIN,GHCND:USC00475808,",,0,0630",-106
9,2000-01-10T00:00:00,TOBS,GHCND:USC00475808,",,0,0630",6
10,2000-01-10T00:00:00,PRCP,GHCND:USC00475932,",,0,0630",81
11,2000-01-10T00:00:00,SNOW,GHCND:USC00475932,"P,,0,",0
12,2000-01-10T00:00:00,TMAX,GHCND:USC00475932,",,0,0630",17
13,2000-01-10T00:00:00,TMIN,GHCND:USC00475932,",,0,0630",-94
14,2000-01-10T00:00:00,TOBS,GHCND:USC00475932,",,0,0630",17
15,2000-01-10T00:00:00,PRCP,GHCND:USC00476122,",,0,0700",30
16,2000-01-10T00:00:00,SNOW,GHCND:USC00476122,",,0,",30
17,2000-01-10T00:00:00,SNWD,GHCND:USC00476122,",,0,",356
18,2000-01-10T00:00:00,TMAX,GHCND:USC00476122,",,0,0700",11
19,2000-01-10T00:00:00,TMIN,GHCND:USC00476122,",,0,0700",-22
20,2000-01-10T00:00:00,TOBS,GHCND:USC00476122,",,0,0700",6
21,2000-01-10T00:00:00,PRCP,GHCND:USC00476200,",,0,0700",25
22,2000-01-10T00:00:00,SNOW,GHCND:USC00476200,",,0,",0
23,2000-01-10T00:00:00,SNWD,GHCND:USC00476200,",,0,",0
24,2000-01-10T00:00:00,TMAX,GHCND:USC00476200,",,0,0700",33
25,2000-01-10T00:00:00,TMIN,GHCND:USC00476200,",,0,0700",6
26,2000-01-10T00:00:00,TOBS,GHCND:USC00476200,",,0,0700",33
27,2000-01-10T00:00:00,WT01,GHCND:USC00476200,",,0,",1
28,2000-01-10T00:00:00,PRCP,GHCND:USC00476208,",,0,0700",48
29,2000-01-10T00:00:00,SNOW,GHCND:USC00476208,",,0,",0
30,2000-01-10T00:00:00,SNWD,GHCND:USC00476208,",,0,",51
31,2000-01-10T00:00:00,TMAX,GHCND:USC00476208,",,0,0700",28
32,2000-01-10T00:00:00,TMIN,GHCND:USC00476208,",,0,0700",-122
33,2000-01-10T00:00:00,TOBS,GHCND:USC00476208,",,0,0700",28
34,2000-01-10T00:00:00,WT01,GHCND:USC00476208,",,0,",1
35,2000-01-10T00:00:00,PRCP,GHCND:USC00476280,",,0,0700",64
36,2000-01-10T00:00:00,SNOW,GHCND:USC00476280,"P,,0,",0
37,2000-01-10T00:00:00,SNWD,GHCND:USC00476280,"T,,0,",0
38,2000-01-10T00:00:00,WT01,GHCND:USC00476280,",,0,",1
39,2000-01-10T00:00:00,PRCP,GHCND:USC00476330,",,0,0700",33
40,2000-01-10T00:00:00,SNOW,GHCND:USC00476330,"P,,0,",0
41,2000-01-10T00:00:00,SNWD,GHCND:USC00476330,",,0,",25
42,2000-01-10T00:00:00,TMAX,GHCND:USC00476330,",,0,0700",28
43,2000-01-10T00:00:00,TMIN,GHCND:USC00476330,",,0,0700",-44
44,2000-01-10T00:00:00,TOBS,GHCND:USC00476330,",,0,0700",28
45,2000-01-10T00:00:00,WT01,GHCND:USC00476330,",,0,",1
46,2000-01-10T00:00:00,PRCP,GHCND:USC00476357,",,0,0800",178
47,2000-01-10T00:00:00,SNOW,GHCND:USC00476357,",,0,",102
48,2000-01-10T00:00:00,SNWD,GHCND:USC00476357,",,0,",279
49,2000-01-10T00:00:00,TMAX,GHCND:USC00476357,",,0,0800",0
50,2000-01-10T00:00:00,TMIN,GHCND:USC00476357,",,0,0800",-106
51,2000-01-10T00:00:00,TOBS,GHCND:USC00476357,",,0,0800",0
52,2000-01-10T00:00:00,PRCP,GHCND:USC00476398,",,0,0800",89
53,2000-01-10T00:00:00,SNOW,GHCND:USC00476398,",,0,",102
54,2000-01-10T00:00:00,SNWD,GHCND:USC00476398,",,0,",279
55,2000-01-10T00:00:00,TMAX,GHCND:USC00476398,",,0,0800",28
56,2000-01-10T00:00:00,TMIN,GHCND:USC00476398,",,0,0800",-139
57,2000-01-10T00:00:00,TOBS,GHCND:USC00476398,",,0,0800",-11
58,2000-01-10T00:00:00,PRCP,GHCND:USC00476413,",,0,0800",33
59,2000-01-10T00:00:00,SNOW,GHCND:USC00476413,",,0,",25
60,2000-01-10T00:00:00,SNWD,GHCND:USC00476413,",,0,",51
61,2000-01-10T00:00:00,TMAX,GHCND:USC00476413,",,0,0800",33
62,2000-01-10T00:00:00,TMIN,GHCND:USC00476413,",,0,0800",-111
63,2000-01-10T00:00:00,TOBS,GHCND:USC00476413,",,0,0800",-11
64,2000-01-10T00:00:00,PRCP,GHCND:USC00476510,",,0,0730",33
65,2000-01-10T00:00:00,SNOW,GHCND:USC00476510,",,0,",5
66,2000-01-10T00:00:00,SNWD,GHCND:USC00476510,",,0,",51
67,2000-01-10T00:00:00,PRCP,GHCND:USC00476518,",,0,0700",56
68,2000-01-10T00:00:00,SNOW,GHCND:USC00476518,",,0,",38
69,2000-01-10T00:00:00,PRCP,GHCND:USC00476646,",,0,0700",41
70,2000-01-10T00:00:00,SNOW,GHCND:USC00476646,"P,,0,",0
71,2000-01-10T00:00:00,TMAX,GHCND:USC00476646,",,0,0700",33
72,2000-01-10T00:00:00,TMIN,GHCND:USC00476646,",,0,0700",11
73,2000-01-10T00:00:00,TOBS,GHCND:USC00476646,",,0,0700",22
74,2000-01-10T00:00:00,PRCP,GHCND:USC00476678,",,0,0730",33
75,2000-01-10T00:00:00,SNOW,GHCND:USC00476678,",,0,",0
76,2000-01-10T00:00:00,TMAX,GHCND:USC00476678,",,0,0730",33
77,2000-01-10T00:00:00,TMIN,GHCND:USC00476678,",,0,0730",-11
78,2000-01-10T00:00:00,TOBS,GHCND:USC00476678,",,0,0730",28
79,2000-01-10T00:00:00,PRCP,GHCND:USC00476718,",,0,0700",51
80,2000-01-10T00:00:00,SNOW,GHCND:USC00476718,"P,,0,",0
81,2000-01-10T00:00:00,SNWD,GHCND:USC00476718,"T,,0,",0
82,2000-01-10T00:00:00,TMAX,GHCND:USC00476718,",,0,0700",28
83,2000-01-10T00:00:00,TMIN,GHCND:USC00476718,",,0,0700",6
84,2000-01-10T00:00:00,TOBS,GHCND:USC00476718,",,0,0700",22
85,2000-01-10T00:00:00,WT01,GHCND:USC00476718,",,0,",1
86,2000-01-10T00:00:00,PRCP,GHCND:USC00476764,"T,,0,2400",0
87,2000-01-10T00:00:00,SNOW,GHCND:USC00476764,"T,,0,",0
88,2000-01-10T00:00:00,TMAX,GHCND:USC00476764,",,0,2400",44
89,2000-01-10T00:00:00,TMIN,GHCND:USC00476764,",,0,2400",22
90,2000-01-10T00:00:00,TOBS,GHCND:USC00476764,",,0,2400",22
91,2000-01-10T00:00:00,WT01,GHCND:USC00476764,",,0,",1
92,2000-01-10T00:00:00,PRCP,GHCND:USC00476772,",,0,0800",61
93,2000-01-10T00:00:00,SNOW,GHCND:USC00476772,",,0,",51
94,2000-01-10T00:00:00,SNWD,GHCND:USC00476772,",,0,",76
95,2000-01-10T00:00:00,TMAX,GHCND:USC00476772,",,0,0800",17
96,2000-01-10T00:00:00,TMIN,GHCND:USC00476772,",,0,0800",-106
97,2000-01-10T00:00:00,TOBS,GHCND:USC00476772,",,0,0800",0
98,2000-01-10T00:00:00,PRCP,GHCND:USC00476827,",,0,0700",66
99,2000-01-10T00:00:00,SNOW,GHCND:USC00476827,",,0,",0
100,2000-01-10T00:00:00,SNWD,GHCND:USC00476827,",,0,",0
101,2000-01-10T00:00:00,TMAX,GHCND:USC00476827,",,0,0700",61
102,2000-01-10T00:00:00,TMIN,GHCND:USC00476827,",,0,0700",-39
103,2000-01-10T00:00:00,TOBS,GHCND:USC00476827,",,0,0700",33
104,2000-01-10T00:00:00,PRCP,GHCND:USC00476838,",,0,0700",51
105,2000-01-10T00:00:00,SNOW,GHCND:USC00476838,"P,,0,",0
106,2000-01-10T00:00:00,SNWD,GHCND:USC00476838,"P,,0,",0
107,2000-01-10T00:00:00,TMAX,GHCND:USC00476838,",,0,0700",72
108,2000-01-10T00:00:00,TMIN,GHCND:USC00476838,",,0,0700",-150
109,2000-01-10T00:00:00,TOBS,GHCND:USC00476838,",,0,0700",11
110,2000-01-10T00:00:00,PRCP,GHCND:USC00476859,",,0,0800",76
111,2000-01-10T00:00:00,SNOW,GHCND:USC00476859,",,0,",89
112,2000-01-10T00:00:00,SNWD,GHCND:USC00476859,",,0,",305
113,2000-01-10T00:00:00,TMAX,GHCND:USC00476859,",,0,0800",33
114,2000-01-10T00:00:00,TOBS,GHCND:USC00476859,",,0,0800",-6
115,2000-01-10T00:00:00,PRCP,GHCND:USC00476922,",,0,0800",30
116,2000-01-10T00:00:00,SNOW,GHCND:USC00476922,"P,,0,",0
117,2000-01-10T00:00:00,TMAX,GHCND:USC00476922,",,0,0800",44
118,2000-01-10T00:00:00,TMIN,GHCND:USC00476922,",,0,0800",17
119,2000-01-10T00:00:00,TOBS,GHCND:USC00476922,",,0,0800",44
120,2000-01-10T00:00:00,PRCP,GHCND:USC00477015,",,0,0800",25
121,2000-01-10T00:00:00,SNOW,GHCND:USC00477015,"P,,0,",0
122,2000-01-10T00:00:00,SNWD,GHCND:USC00477015,"P,,0,",0
123,2000-01-10T00:00:00,PRCP,GHCND:USC00477092,",,0,0800",0
124,2000-01-10T00:00:00,SNOW,GHCND:USC00477092,",,0,",0
125,2000-01-10T00:00:00,SNWD,GHCND:USC00477092,",,0,",0
126,2000-01-10T00:00:00,TMAX,GHCND:USC00477092,",,0,0800",0
127,2000-01-10T00:00:00,TMIN,GHCND:USC00477092,",,0,0800",-67
128,2000-01-10T00:00:00,TOBS,GHCND:USC00477092,",,0,0800",-67
129,2000-01-10T00:00:00,PRCP,GHCND:USC00477113,",,0,2230",61
130,2000-01-10T00:00:00,SNOW,GHCND:USC00477113,",,0,",38
131,2000-01-10T00:00:00,SNWD,GHCND:USC00477113,",,0,",254
132,2000-01-10T00:00:00,TMAX,GHCND:USC00477113,",,0,2230",6
133,2000-01-10T00:00:00,TMIN,GHCND:USC00477113,",,0,2230",-22
134,2000-01-10T00:00:00,TOBS,GHCND:USC00477113,",,0,2230",0
135,2000-01-10T00:00:00,PRCP,GHCND:USC00477121,",,0,0700",81
136,2000-01-10T00:00:00,SNOW,GHCND:USC00477121,",,0,",89
137,2000-01-10T00:00:00,PRCP,GHCND:USC00477132,",,0,0800",102
138,2000-01-10T00:00:00,SNOW,GHCND:USC00477132,",,0,",38
139,2000-01-10T00:00:00,SNWD,GHCND:USC00477132,",,0,",76
140,2000-01-10T00:00:00,TMAX,GHCND:USC00477132,",,0,0800",6
141,2000-01-10T00:00:00,TMIN,GHCND:USC00477132,",,0,0800",-128
142,2000-01-10T00:00:00,TOBS,GHCND:USC00477132,",,0,0800",0
143,2000-01-10T00:00:00,PRCP,GHCND:USC00477142,",,0,0700",71
144,2000-01-10T00:00:00,SNOW,GHCND:USC00477142,",,0,",46
145,2000-01-10T00:00:00,TMAX,GHCND:USC00477142,",,0,0700",17
146,2000-01-10T00:00:00,TMIN,GHCND:USC00477142,",,0,0700",-167
147,2000-01-10T00:00:00,TOBS,GHCND:USC00477142,",,0,0700",0
148,2000-01-10T00:00:00,PRCP,GHCND:USC00477158,",,0,0700",38
149,2000-01-10T00:00:00,SNOW,GHCND:USC00477158,",,0,",0
150,2000-01-10T00:00:00,SNWD,GHCND:USC00477158,",,0,",0
151,2000-01-10T00:00:00,TMAX,GHCND:USC00477158,",,0,0700",33
152,2000-01-10T00:00:00,TMIN,GHCND:USC00477158,",,0,0700",-11
153,2000-01-10T00:00:00,TOBS,GHCND:USC00477158,",,0,0700",28
154,2000-01-10T00:00:00,PRCP,GHCND:USC00477174,",,0,0700",71
155,2000-01-10T00:00:00,SNOW,GHCND:USC00477174,",,0,",25
