,date,datatype,station,attributes,value
0,2000-11-20T00:00:00,TOBS,GHCND:USC00472889,",,0,2100",-106
1,2000-11-20T00:00:00,PRCP,GHCND:USC00472996,",,0,0900",25
2,2000-11-20T00:00:00,SNOW,GHCND:USC00472996,",,0,",38
3,2000-11-20T00:00:00,SNWD,GHCND:USC00472996,",,0,",51
4,2000-11-20T00:00:00,PRCP,GHCND:USC00473022,",,0,0800",3
5,2000-11-20T00:00:00,SNOW,GHCND:USC00473022,",,0,",15
6,2000-11-20T00:00:00,SNWD,GHCND:USC00473022,",,0,",76
7,2000-11-20T00:00:00,TMAX,GHCND:USC00473022,",,0,0800",17
8,2000-11-20T00:00:00,TMIN,GHCND:USC00473022,",,0,0800",-56
9,2000-11-20T00:00:00,TOBS,GHCND:USC00473022,",,0,0800",-56
10,2000-11-20T00:00:00,PRCP,GHCND:USC00473038,",,0,0700",3
11,2000-11-20T00:00:00,SNWD,GHCND:USC00473038,"P,,0,",0
12,2000-11-20T00:00:00,TMAX,GHCND:USC00473038,",,0,1900",-33
13,2000-11-20T00:00:00,TMIN,GHCND:USC00473038,",,0,1900",-72
14,2000-11-20T00:00:00,TOBS,GHCND:USC00473038,",,0,1900",-72
15,2000-11-20T00:00:00,PRCP,GHCND:USC00473040,"T,,0,0600",0
16,2000-11-20T00:00:00,SNOW,GHCND:USC00473040,",,0,",5
17,2000-11-20T00:00:00,PRCP,GHCND:USC00473058,",,0,0800",25
18,2000-11-20T00:00:00,SNOW,GHCND:USC00473058,",,0,",25
19,2000-11-20T00:00:00,SNWD,GHCND:USC00473058,",,0,",25
20,2000-11-20T00:00:00,TMAX,GHCND:USC00473058,",,0,0800",11
21,2000-11-20T00:00:00,TMIN,GHCND:USC00473058,",,0,0800",-50
22,2000-11-20T00:00:00,TOBS,GHCND:USC00473058,",I,0,0800",-28
23,2000-11-20T00:00:00,SNOW,GHCND:USC00473174,"T,,0,",0
24,2000-11-20T00:00:00,TMAX,GHCND:USC00473174,",,0,0630",-39
25,2000-11-20T00:00:00,TMIN,GHCND:USC00473174,",,0,0630",-94
26,2000-11-20T00:00:00,TOBS,GHCND:USC00473174,",,0,0630",-94
27,2000-11-20T00:00:00,PRCP,GHCND:USC00473182,",,0,0800",38
28,2000-11-20T00:00:00,SNOW,GHCND:USC00473182,",,0,",38
29,2000-11-20T00:00:00,SNWD,GHCND:USC00473182,",,0,",127
30,2000-11-20T00:00:00,PRCP,GHCND:USC00473186,",,0,0800",33
31,2000-11-20T00:00:00,SNOW,GHCND:USC00473186,",,0,",36
32,2000-11-20T00:00:00,SNWD,GHCND:USC00473186,",,0,",127
33,2000-11-20T00:00:00,TMAX,GHCND:USC00473186,",,0,0800",-39
34,2000-11-20T00:00:00,TMIN,GHCND:USC00473186,",,0,0800",-94
35,2000-11-20T00:00:00,TOBS,GHCND:USC00473186,",,0,0800",-94
36,2000-11-20T00:00:00,PRCP,GHCND:USC00473271,",,0,0800",102
37,2000-11-20T00:00:00,SNOW,GHCND:USC00473271,",,0,",64
38,2000-11-20T00:00:00,TMAX,GHCND:USC00473271,",,0,0800",-11
39,2000-11-20T00:00:00,TMIN,GHCND:USC00473271,",,0,0800",-72
40,2000-11-20T00:00:00,TOBS,GHCND:USC00473271,",,0,0800",-22
41,2000-11-20T00:00:00,PRCP,GHCND:USC00473332,",,0,0700",170
42,2000-11-20T00:00:00,SNOW,GHCND:USC00473332,",,0,",267
43,2000-11-20T00:00:00,SNWD,GHCND:USC00473332,",,0,",51
44,2000-11-20T00:00:00,TMAX,GHCND:USC00473332,",,0,0700",-28
45,2000-11-20T00:00:00,TMIN,GHCND:USC00473332,",,0,0700",-72
46,2000-11-20T00:00:00,TOBS,GHCND:USC00473332,",,0,0700",-72
47,2000-11-20T00:00:00,PRCP,GHCND:USC00473405,",,0,0800",0
48,2000-11-20T00:00:00,SNOW,GHCND:USC00473405,"P,,0,",0
49,2000-11-20T00:00:00,SNWD,GHCND:USC00473405,",,0,",76
50,2000-11-20T00:00:00,TMAX,GHCND:USC00473405,",,0,0800",-50
51,2000-11-20T00:00:00,TMIN,GHCND:USC00473405,",,0,0800",-156
52,2000-11-20T00:00:00,TOBS,GHCND:USC00473405,",,0,0800",-122
53,2000-11-20T00:00:00,PRCP,GHCND:USC00473453,",,0,0800",30
54,2000-11-20T00:00:00,SNOW,GHCND:USC00473453,",,0,",25
55,2000-11-20T00:00:00,SNWD,GHCND:USC00473453,",,0,",25
56,2000-11-20T00:00:00,TMAX,GHCND:USC00473453,",,0,0800",6
57,2000-11-20T00:00:00,TMIN,GHCND:USC00473453,",,0,0800",-56
58,2000-11-20T00:00:00,TOBS,GHCND:USC00473453,",,0,0800",-33
59,2000-11-20T00:00:00,PRCP,GHCND:USC00473511,",,0,1300",38
60,2000-11-20T00:00:00,SNOW,GHCND:USC00473511,",,0,",64
61,2000-11-20T00:00:00,SNWD,GHCND:USC00473511,",,0,",127
62,2000-11-20T00:00:00,TMAX,GHCND:USC00473511,",,0,1300",-28
63,2000-11-20T00:00:00,TMIN,GHCND:USC00473511,",,0,1300",-89
64,2000-11-20T00:00:00,TOBS,GHCND:USC00473511,",,0,1300",-67
65,2000-11-20T00:00:00,PRCP,GHCND:USC00473636,"T,,0,0700",0
66,2000-11-20T00:00:00,SNOW,GHCND:USC00473636,"T,,0,",0
67,2000-11-20T00:00:00,SNWD,GHCND:USC00473636,",,0,",102
68,2000-11-20T00:00:00,PRCP,GHCND:USC00473654,",,0,0800",10
69,2000-11-20T00:00:00,SNOW,GHCND:USC00473654,",,0,",25
70,2000-11-20T00:00:00,SNWD,GHCND:USC00473654,",,0,",25
71,2000-11-20T00:00:00,TMAX,GHCND:USC00473654,",,0,0800",11
72,2000-11-20T00:00:00,TMIN,GHCND:USC00473654,",,0,0800",-67
73,2000-11-20T00:00:00,TOBS,GHCND:USC00473654,",,0,0800",-56
74,2000-11-20T00:00:00,TMAX,GHCND:USC00473698,",,0,0800",-67
75,2000-11-20T00:00:00,TMIN,GHCND:USC00473698,",,0,0800",-83
76,2000-11-20T00:00:00,TOBS,GHCND:USC00473698,",,0,0800",-78
77,2000-11-20T00:00:00,PRCP,GHCND:USC00473756,",,0,0700",8
78,2000-11-20T00:00:00,SNOW,GHCND:USC00473756,",,0,",13
79,2000-11-20T00:00:00,SNWD,GHCND:USC00473756,",,0,",76
80,2000-11-20T00:00:00,TMAX,GHCND:USC00473756,",,0,0700",6
81,2000-11-20T00:00:00,TMIN,GHCND:USC00473756,",,0,0700",-67
82,2000-11-20T00:00:00,TOBS,GHCND:USC00473756,",,0,0700",-28
83,2000-11-20T00:00:00,PRCP,GHCND:USC00473800,",,0,0800",152
84,2000-11-20T00:00:00,SNOW,GHCND:USC00473800,",,0,",254
85,2000-11-20T00:00:00,SNWD,GHCND:USC00473800,",,0,",406
86,2000-11-20T00:00:00,TMAX,GHCND:USC00473800,",,0,0800",-33
87,2000-11-20T00:00:00,TMIN,GHCND:USC00473800,",,0,0800",-78
88,2000-11-20T00:00:00,PRCP,GHCND:USC00474080,",,0,1900",5
89,2000-11-20T00:00:00,SNOW,GHCND:USC00474080,",,0,",13
90,2000-11-20T00:00:00,SNWD,GHCND:USC00474080,",,0,",178
91,2000-11-20T00:00:00,TMAX,GHCND:USC00474080,",,0,1900",-44
92,2000-11-20T00:00:00,TMIN,GHCND:USC00474080,",,0,1900",-111
93,2000-11-20T00:00:00,TOBS,GHCND:USC00474080,",,0,1900",-111
94,2000-11-20T00:00:00,SNOW,GHCND:USC00474174,"T,,0,",0
95,2000-11-20T00:00:00,SNWD,GHCND:USC00474174,"T,,0,",0
96,2000-11-20T00:00:00,TMAX,GHCND:USC00474174,",,0,0700",0
97,2000-11-20T00:00:00,TMIN,GHCND:USC00474174,",,0,0700",-100
98,2000-11-20T00:00:00,TOBS,GHCND:USC00474174,",,0,0700",-100
99,2000-11-20T00:00:00,PRCP,GHCND:USC00474366,",,0,0730",15
100,2000-11-20T00:00:00,SNOW,GHCND:USC00474366,",,0,",23
101,2000-11-20T00:00:00,SNWD,GHCND:USC00474366,",,0,",25
102,2000-11-20T00:00:00,PRCP,GHCND:USC00474373,",,0,0700",25
103,2000-11-20T00:00:00,SNOW,GHCND:USC00474373,",,0,",56
104,2000-11-20T00:00:00,SNWD,GHCND:USC00474373,",,0,",76
105,2000-11-20T00:00:00,TMAX,GHCND:USC00474373,",,0,0700",6
106,2000-11-20T00:00:00,TMIN,GHCND:USC00474373,",,0,0700",-67
107,2000-11-20T00:00:00,TOBS,GHCND:USC00474373,",,0,0700",-67
108,2000-11-20T00:00:00,PRCP,GHCND:USC00474383,",,0,0700",13
109,2000-11-20T00:00:00,SNOW,GHCND:USC00474383,",,0,",140
110,2000-11-20T00:00:00,SNWD,GHCND:USC00474383,",,0,",356
111,2000-11-20T00:00:00,PRCP,GHCND:USC00474404,",,0,0800",20
112,2000-11-20T00:00:00,SNOW,GHCND:USC00474404,",,0,",25
113,2000-11-20T00:00:00,PRCP,GHCND:USC00474457,",,0,1900",38
114,2000-11-20T00:00:00,SNOW,GHCND:USC00474457,",,0,",38
115,2000-11-20T00:00:00,SNWD,GHCND:USC00474457,",,0,",51
116,2000-11-20T00:00:00,TMAX,GHCND:USC00474457,",,0,1900",-11
117,2000-11-20T00:00:00,TMIN,GHCND:USC00474457,",,0,1900",-61
118,2000-11-20T00:00:00,TOBS,GHCND:USC00474457,",,0,1900",-61
119,2000-11-20T00:00:00,PRCP,GHCND:USC00474482,",,0,0700",8
120,2000-11-20T00:00:00,SNOW,GHCND:USC00474482,",,0,",13
