,date,datatype,station,attributes,value
0,2000-06-05T00:00:00,WT16,GHCND:USW00014920,",,0,",1
1,2000-06-05T00:00:00,AWND,GHCND:USW00014991,",,X,",28
2,2000-06-05T00:00:00,PRCP,GHCND:USW00014991,",,0,2400",0
3,2000-06-05T00:00:00,SNOW,GHCND:USW00014991,",,0,",0
4,2000-06-05T00:00:00,SNWD,GHCND:USW00014991,",,0,",0
5,2000-06-05T00:00:00,TAVG,GHCND:USW00014991,",,W,",133
6,2000-06-05T00:00:00,TMAX,GHCND:USW00014991,",,0,2400",200
7,2000-06-05T00:00:00,TMIN,GHCND:USW00014991,",,0,2400",61
8,2000-06-05T00:00:00,PRCP,GHCND:USW00014995,",,0,0800",163
9,2000-06-05T00:00:00,SNOW,GHCND:USW00014995,"P,,0,",0
10,2000-06-05T00:00:00,SNWD,GHCND:USW00014995,"P,,0,",0
11,2000-06-05T00:00:00,TMAX,GHCND:USW00014995,",,0,0800",117
12,2000-06-05T00:00:00,TMIN,GHCND:USW00014995,",,0,0800",0
13,2000-06-05T00:00:00,TOBS,GHCND:USW00014995,",,0,0800",17
14,2000-06-05T00:00:00,AWND,GHCND:USW00094818,",,W,",64
15,2000-06-05T00:00:00,FMTM,GHCND:USW00094818,",,W,",1136
16,2000-06-05T00:00:00,PGTM,GHCND:USW00094818,",,W,",1125
17,2000-06-05T00:00:00,PRCP,GHCND:USW00094818,",,W,",38
18,2000-06-05T00:00:00,TAVG,GHCND:USW00094818,",,W,",117
19,2000-06-05T00:00:00,TMAX,GHCND:USW00094818,",,W,",150
20,2000-06-05T00:00:00,TMIN,GHCND:USW00094818,",,W,",83
21,2000-06-05T00:00:00,WDF2,GHCND:USW00094818,",,W,",20
22,2000-06-05T00:00:00,WDF5,GHCND:USW00094818,",,W,",10
23,2000-06-05T00:00:00,WSF2,GHCND:USW00094818,",,W,",103
24,2000-06-05T00:00:00,WSF5,GHCND:USW00094818,",,W,",130
25,2000-06-05T00:00:00,AWND,GHCND:USW00094855,",,W,",52
26,2000-06-05T00:00:00,FMTM,GHCND:USW00094855,",,W,",55
27,2000-06-05T00:00:00,PGTM,GHCND:USW00094855,",,W,",22
28,2000-06-05T00:00:00,PRCP,GHCND:USW00094855,",,W,",30
