,date,datatype,station,attributes,value
0,2000-06-12T00:00:00,SNWD,GHCND:USC00476838,"P,,0,",0
1,2000-06-12T00:00:00,TMAX,GHCND:USC00476838,",,0,0700",322
2,2000-06-12T00:00:00,TMIN,GHCND:USC00476838,",,0,0700",128
3,2000-06-12T00:00:00,TOBS,GHCND:USC00476838,",,0,0700",128
4,2000-06-12T00:00:00,PRCP,GHCND:USC00476859,",,0,0800",0
5,2000-06-12T00:00:00,SNOW,GHCND:USC00476859,"P,,0,",0
6,2000-06-12T00:00:00,SNWD,GHCND:USC00476859,"P,,0,",0
7,2000-06-12T00:00:00,TMAX,GHCND:USC00476859,",,0,0800",239
8,2000-06-12T00:00:00,TMIN,GHCND:USC00476859,",,0,0800",89
9,2000-06-12T00:00:00,TOBS,GHCND:USC00476859,",,0,0800",117
10,2000-06-12T00:00:00,PRCP,GHCND:USC00476922,",,0,0800",168
11,2000-06-12T00:00:00,SNOW,GHCND:USC00476922,"P,,0,",0
12,2000-06-12T00:00:00,SNWD,GHCND:USC00476922,"P,,0,",0
13,2000-06-12T00:00:00,TMAX,GHCND:USC00476922,",,0,0800",294
14,2000-06-12T00:00:00,TMIN,GHCND:USC00476922,",,0,0800",106
15,2000-06-12T00:00:00,TOBS,GHCND:USC00476922,",,0,0800",111
16,2000-06-12T00:00:00,PRCP,GHCND:USC00477015,"P,,0,0800",0
17,2000-06-12T00:00:00,SNOW,GHCND:USC00477015,"P,,0,",0
18,2000-06-12T00:00:00,SNWD,GHCND:USC00477015,"P,,0,",0
19,2000-06-12T00:00:00,PRCP,GHCND:USC00477092,",,0,0800",0
20,2000-06-12T00:00:00,SNOW,GHCND:USC00477092,",,0,",0
21,2000-06-12T00:00:00,SNWD,GHCND:USC00477092,",,0,",0
22,2000-06-12T00:00:00,TMAX,GHCND:USC00477092,",,0,0800",217
23,2000-06-12T00:00:00,TMIN,GHCND:USC00477092,",,0,0800",83
24,2000-06-12T00:00:00,TOBS,GHCND:USC00477092,",,0,0800",139
25,2000-06-12T00:00:00,PRCP,GHCND:USC00477113,",,0,2230",0
26,2000-06-12T00:00:00,SNOW,GHCND:USC00477113,"P,,0,",0
27,2000-06-12T00:00:00,SNWD,GHCND:USC00477113,"P,,0,",0
28,2000-06-12T00:00:00,TMAX,GHCND:USC00477113,",,0,2230",200
29,2000-06-12T00:00:00,TMIN,GHCND:USC00477113,",,0,2230",61
30,2000-06-12T00:00:00,TOBS,GHCND:USC00477113,",,0,2230",139
31,2000-06-12T00:00:00,PRCP,GHCND:USC00477121,",,0,0700",0
32,2000-06-12T00:00:00,SNOW,GHCND:USC00477121,"P,,0,",0
33,2000-06-12T00:00:00,SNWD,GHCND:USC00477121,"P,,0,",0
34,2000-06-12T00:00:00,PRCP,GHCND:USC00477132,",,0,0800",0
35,2000-06-12T00:00:00,SNOW,GHCND:USC00477132,",,0,",0
36,2000-06-12T00:00:00,SNWD,GHCND:USC00477132,",,0,",0
37,2000-06-12T00:00:00,TMAX,GHCND:USC00477132,",,0,0800",239
38,2000-06-12T00:00:00,TMIN,GHCND:USC00477132,",,0,0800",89
39,2000-06-12T00:00:00,TOBS,GHCND:USC00477132,",,0,0800",122
40,2000-06-12T00:00:00,PRCP,GHCND:USC00477142,",,0,0700",0
41,2000-06-12T00:00:00,SNOW,GHCND:USC00477142,"P,,0,",0
42,2000-06-12T00:00:00,SNWD,GHCND:USC00477142,"P,,0,",0
43,2000-06-12T00:00:00,TMAX,GHCND:USC00477142,",,0,0700",206
44,2000-06-12T00:00:00,TMIN,GHCND:USC00477142,",,0,0700",72
45,2000-06-12T00:00:00,TOBS,GHCND:USC00477142,",,0,0700",72
46,2000-06-12T00:00:00,PRCP,GHCND:USC00477158,",,0,0700",0
47,2000-06-12T00:00:00,SNOW,GHCND:USC00477158,",,0,",0
48,2000-06-12T00:00:00,SNWD,GHCND:USC00477158,",,0,",0
49,2000-06-12T00:00:00,TMAX,GHCND:USC00477158,",,0,0700",294
50,2000-06-12T00:00:00,TMIN,GHCND:USC00477158,",,0,0700",144
51,2000-06-12T00:00:00,TOBS,GHCND:USC00477158,",,0,0700",144
52,2000-06-12T00:00:00,PRCP,GHCND:USC00477174,"P,,0,0700",0
53,2000-06-12T00:00:00,SNOW,GHCND:USC00477174,"P,,0,",0
54,2000-06-12T00:00:00,SNWD,GHCND:USC00477174,"P,,0,",0
55,2000-06-12T00:00:00,TMAX,GHCND:USC00477174,",,0,0700",233
56,2000-06-12T00:00:00,TMIN,GHCND:USC00477174,",,0,0700",106
57,2000-06-12T00:00:00,TOBS,GHCND:USC00477174,",,0,0700",139
58,2000-06-12T00:00:00,PRCP,GHCND:USC00477209,"P,,0,1800",0
59,2000-06-12T00:00:00,SNOW,GHCND:USC00477209,"P,,0,",0
60,2000-06-12T00:00:00,SNWD,GHCND:USC00477209,"P,,0,",0
