,date,datatype,station,attributes,value
0,2000-05-05T00:00:00,SNWD,GHCND:USC00478349,"P,,0,",0
1,2000-05-05T00:00:00,TMAX,GHCND:USC00478349,",,0,2400",122
2,2000-05-05T00:00:00,TMIN,GHCND:USC00478349,",,0,2400",61
3,2000-05-05T00:00:00,TOBS,GHCND:USC00478349,",,0,2400",78
4,2000-05-05T00:00:00,PRCP,GHCND:USC00478376,",,0,0800",0
5,2000-05-05T00:00:00,SNOW,GHCND:USC00478376,"P,,0,",0
6,2000-05-05T00:00:00,SNWD,GHCND:USC00478376,"P,,0,",0
7,2000-05-05T00:00:00,TMAX,GHCND:USC00478376,",,0,0800",300
8,2000-05-05T00:00:00,TMIN,GHCND:USC00478376,",,0,0800",111
9,2000-05-05T00:00:00,TOBS,GHCND:USC00478376,",,0,0800",178
10,2000-05-05T00:00:00,PRCP,GHCND:USC00478589,",,0,0700",0
11,2000-05-05T00:00:00,SNOW,GHCND:USC00478589,"P,,0,",0
12,2000-05-05T00:00:00,SNWD,GHCND:USC00478589,",,0,",0
13,2000-05-05T00:00:00,TMAX,GHCND:USC00478589,",,0,1900",289
14,2000-05-05T00:00:00,TMIN,GHCND:USC00478589,",,0,1900",167
15,2000-05-05T00:00:00,TOBS,GHCND:USC00478589,",,0,1900",278
16,2000-05-05T00:00:00,PRCP,GHCND:USC00478672,",,0,0700",0
17,2000-05-05T00:00:00,SNOW,GHCND:USC00478672,",,0,",0
18,2000-05-05T00:00:00,SNWD,GHCND:USC00478672,",,0,",0
19,2000-05-05T00:00:00,TMAX,GHCND:USC00478672,",,0,0700",150
20,2000-05-05T00:00:00,TMIN,GHCND:USC00478672,",,0,0700",89
21,2000-05-05T00:00:00,TOBS,GHCND:USC00478672,",,0,0700",100
22,2000-05-05T00:00:00,PRCP,GHCND:USC00478723,",,0,0800",0
23,2000-05-05T00:00:00,TMAX,GHCND:USC00478723,",,0,0800",289
24,2000-05-05T00:00:00,TMIN,GHCND:USC00478723,",,0,0800",156
25,2000-05-05T00:00:00,TOBS,GHCND:USC00478723,",,0,0800",206
26,2000-05-05T00:00:00,PRCP,GHCND:USC00478750,",,0,0800",0
27,2000-05-05T00:00:00,SNOW,GHCND:USC00478750,",,0,",0
28,2000-05-05T00:00:00,SNWD,GHCND:USC00478750,",,0,",0
29,2000-05-05T00:00:00,PRCP,GHCND:USC00478827,"P,,0,2400",0
30,2000-05-05T00:00:00,SNOW,GHCND:USC00478827,"P,,0,",0
31,2000-05-05T00:00:00,SNWD,GHCND:USC00478827,"P,,0,",0
32,2000-05-05T00:00:00,TMAX,GHCND:USC00478827,",,0,2400",278
33,2000-05-05T00:00:00,TMIN,GHCND:USC00478827,",,0,2400",128
34,2000-05-05T00:00:00,TOBS,GHCND:USC00478827,",,0,2400",200
35,2000-05-05T00:00:00,PRCP,GHCND:USC00478905,"P,,0,1700",0
