,date,datatype,station,attributes,value
0,2000-12-27T00:00:00,TMAX,GHCND:USC00477480,",,0,0700",-117
1,2000-12-27T00:00:00,TMIN,GHCND:USC00477480,",,0,0700",-233
2,2000-12-27T00:00:00,TOBS,GHCND:USC00477480,",,0,0700",-233
3,2000-12-27T00:00:00,PRCP,GHCND:USC00477636,"P,,0,0700",0
4,2000-12-27T00:00:00,SNOW,GHCND:USC00477636,"P,,0,",0
5,2000-12-27T00:00:00,SNWD,GHCND:USC00477636,",,0,",279
6,2000-12-27T00:00:00,TMAX,GHCND:USC00477636,",,0,0700",-94
7,2000-12-27T00:00:00,TMIN,GHCND:USC00477636,",,0,0700",-139
8,2000-12-27T00:00:00,TOBS,GHCND:USC00477636,",,0,0700",-139
9,2000-12-27T00:00:00,PRCP,GHCND:USC00477708,"P,,0,0800",0
10,2000-12-27T00:00:00,SNOW,GHCND:USC00477708,"P,,0,",0
11,2000-12-27T00:00:00,SNWD,GHCND:USC00477708,",,0,",406
12,2000-12-27T00:00:00,TMAX,GHCND:USC00477708,",,0,0800",-100
13,2000-12-27T00:00:00,TMIN,GHCND:USC00477708,",,0,0800",-144
14,2000-12-27T00:00:00,TOBS,GHCND:USC00477708,",,0,0800",-139
15,2000-12-27T00:00:00,PRCP,GHCND:USC00477725,"P,,0,1600",0
16,2000-12-27T00:00:00,SNOW,GHCND:USC00477725,"P,,0,",0
17,2000-12-27T00:00:00,TMAX,GHCND:USC00477725,",,0,1600",-67
18,2000-12-27T00:00:00,TMIN,GHCND:USC00477725,",,0,1600",-111
19,2000-12-27T00:00:00,TOBS,GHCND:USC00477725,",,0,1600",-106
20,2000-12-27T00:00:00,PRCP,GHCND:USC00477745,"P,,0,1800",0
21,2000-12-27T00:00:00,SNOW,GHCND:USC00477745,"P,,0,",0
22,2000-12-27T00:00:00,PRCP,GHCND:USC00477892,",,0,0700",20
23,2000-12-27T00:00:00,SNOW,GHCND:USC00477892,",,0,",25
24,2000-12-27T00:00:00,SNWD,GHCND:USC00477892,",,0,",279
25,2000-12-27T00:00:00,TMAX,GHCND:USC00477892,",,0,0700",-139
26,2000-12-27T00:00:00,TMIN,GHCND:USC00477892,",,0,0700",-167
27,2000-12-27T00:00:00,TOBS,GHCND:USC00477892,",,0,0700",-161
28,2000-12-27T00:00:00,PRCP,GHCND:USC00477997,"T,,0,0800",0
29,2000-12-27T00:00:00,SNOW,GHCND:USC00477997,"T,,0,",0
30,2000-12-27T00:00:00,SNWD,GHCND:USC00477997,",,0,",229
31,2000-12-27T00:00:00,TMAX,GHCND:USC00477997,",,0,0800",-83
