,date,datatype,station,attributes,value
0,2000-01-20T00:00:00,SNWD,GHCND:USC00470273,",,0,",76
1,2000-01-20T00:00:00,TMAX,GHCND:USC00470273,",,0,0800",-56
2,2000-01-20T00:00:00,TMIN,GHCND:USC00470273,",,0,0800",-167
3,2000-01-20T00:00:00,TOBS,GHCND:USC00470273,",,0,0800",-167
4,2000-01-20T00:00:00,PRCP,GHCND:USC00470308,",,0,1630",0
5,2000-01-20T00:00:00,SNOW,GHCND:USC00470308,"P,,0,",0
6,2000-01-20T00:00:00,SNWD,GHCND:USC00470308,",,0,",76
7,2000-01-20T00:00:00,TMAX,GHCND:USC00470308,",,0,0800",-128
8,2000-01-20T00:00:00,TMIN,GHCND:USC00470308,",,0,0800",-228
9,2000-01-20T00:00:00,TOBS,GHCND:USC00470308,",I,0,0800",-222
10,2000-01-20T00:00:00,PRCP,GHCND:USC00470347,"P,,0,0700",0
11,2000-01-20T00:00:00,SNOW,GHCND:USC00470347,"P,,0,",0
12,2000-01-20T00:00:00,TMAX,GHCND:USC00470347,",,0,0700",-67
13,2000-01-20T00:00:00,TMIN,GHCND:USC00470347,",,0,0700",-228
14,2000-01-20T00:00:00,TOBS,GHCND:USC00470347,",,0,0700",-217
15,2000-01-20T00:00:00,PRCP,GHCND:USC00470349,"T,,0,0800",0
16,2000-01-20T00:00:00,SNOW,GHCND:USC00470349,"T,,0,",0
17,2000-01-20T00:00:00,SNWD,GHCND:USC00470349,",,0,",76
18,2000-01-20T00:00:00,TMAX,GHCND:USC00470349,",,0,0800",-83
19,2000-01-20T00:00:00,TMIN,GHCND:USC00470349,",,0,0800",-233
20,2000-01-20T00:00:00,TOBS,GHCND:USC00470349,",,0,0800",-222
21,2000-01-20T00:00:00,PRCP,GHCND:USC00470456,",,0,0800",48
22,2000-01-20T00:00:00,SNOW,GHCND:USC00470456,",,0,",74
23,2000-01-20T00:00:00,SNWD,GHCND:USC00470456,",,0,",254
24,2000-01-20T00:00:00,PRCP,GHCND:USC00470486,",,0,0700",56
25,2000-01-20T00:00:00,SNOW,GHCND:USC00470486,",,0,",102
26,2000-01-20T00:00:00,SNWD,GHCND:USC00470486,",,0,",254
27,2000-01-20T00:00:00,PRCP,GHCND:USC00470516,",,0,0800",43
28,2000-01-20T00:00:00,SNOW,GHCND:USC00470516,",,0,",51
29,2000-01-20T00:00:00,SNWD,GHCND:USC00470516,",,0,",51
30,2000-01-20T00:00:00,TMAX,GHCND:USC00470516,",,0,0800",-44
31,2000-01-20T00:00:00,TMIN,GHCND:USC00470516,",,0,0800",-200
32,2000-01-20T00:00:00,TOBS,GHCND:USC00470516,",,0,0800",-178
33,2000-01-20T00:00:00,PRCP,GHCND:USC00470603,",,0,0700",13
34,2000-01-20T00:00:00,SNOW,GHCND:USC00470603,",,0,",25
35,2000-01-20T00:00:00,SNWD,GHCND:USC00470603,",,0,",229
36,2000-01-20T00:00:00,TMAX,GHCND:USC00470603,",,0,0700",-94
37,2000-01-20T00:00:00,TMIN,GHCND:USC00470603,",,0,0700",-194
38,2000-01-20T00:00:00,TOBS,GHCND:USC00470603,",,0,0700",-183
39,2000-01-20T00:00:00,SNWD,GHCND:USC00470645,",,0,",51
40,2000-01-20T00:00:00,TMAX,GHCND:USC00470645,",,0,1700",-67
41,2000-01-20T00:00:00,TMIN,GHCND:USC00470645,",,0,1700",-183
42,2000-01-20T00:00:00,TOBS,GHCND:USC00470645,",,0,1700",-172
43,2000-01-20T00:00:00,PRCP,GHCND:USC00470696,",,0,0600",79
44,2000-01-20T00:00:00,SNOW,GHCND:USC00470696,",,0,",107
45,2000-01-20T00:00:00,SNWD,GHCND:USC00470696,",,0,",102
46,2000-01-20T00:00:00,TMAX,GHCND:USC00470696,",,0,0600",-50
47,2000-01-20T00:00:00,TMIN,GHCND:USC00470696,",,0,0600",-128
48,2000-01-20T00:00:00,TOBS,GHCND:USC00470696,",,0,0600",-128
49,2000-01-20T00:00:00,PRCP,GHCND:USC00470773,",,0,0800",13
50,2000-01-20T00:00:00,SNOW,GHCND:USC00470773,",,0,",33
51,2000-01-20T00:00:00,TMAX,GHCND:USC00470773,",,0,0800",-94
52,2000-01-20T00:00:00,TMIN,GHCND:USC00470773,",,0,0800",-244
53,2000-01-20T00:00:00,TOBS,GHCND:USC00470773,",,0,0800",-244
54,2000-01-20T00:00:00,PRCP,GHCND:USC00470855,",,0,0830",0
55,2000-01-20T00:00:00,SNOW,GHCND:USC00470855,"P,,0,",0
56,2000-01-20T00:00:00,PRCP,GHCND:USC00470882,",,0,0800",0
57,2000-01-20T00:00:00,SNOW,GHCND:USC00470882,",,0,",0
58,2000-01-20T00:00:00,SNWD,GHCND:USC00470882,",,0,",229
59,2000-01-20T00:00:00,TMAX,GHCND:USC00470882,",,0,0800",-128
60,2000-01-20T00:00:00,TMIN,GHCND:USC00470882,",,0,0800",-322
61,2000-01-20T00:00:00,TOBS,GHCND:USC00470882,",,0,0800",-317
62,2000-01-20T00:00:00,PRCP,GHCND:USC00470892,",,0,0700",71
63,2000-01-20T00:00:00,SNOW,GHCND:USC00470892,",,0,",102
64,2000-01-20T00:00:00,SNWD,GHCND:USC00470892,",,0,",102
65,2000-01-20T00:00:00,PRCP,GHCND:USC00470904,",,0,0800",33
66,2000-01-20T00:00:00,SNOW,GHCND:USC00470904,",,0,",51
67,2000-01-20T00:00:00,SNWD,GHCND:USC00470904,",,0,",279
68,2000-01-20T00:00:00,TMAX,GHCND:USC00470904,",,0,0800",-100
69,2000-01-20T00:00:00,TMIN,GHCND:USC00470904,",,0,0800",-250
70,2000-01-20T00:00:00,TOBS,GHCND:USC00470904,",,0,0800",-244
71,2000-01-20T00:00:00,PRCP,GHCND:USC00470929,",,0,1800",0
72,2000-01-20T00:00:00,SNOW,GHCND:USC00470929,"P,,0,",0
73,2000-01-20T00:00:00,SNWD,GHCND:USC00470929,",,0,",152
74,2000-01-20T00:00:00,WT01,GHCND:USC00470929,",,0,",1
75,2000-01-20T00:00:00,PRCP,GHCND:USC00470991,"P,,0,0800",0
76,2000-01-20T00:00:00,SNOW,GHCND:USC00470991,"P,,0,",0
77,2000-01-20T00:00:00,TMAX,GHCND:USC00470991,",,0,1700",-89
78,2000-01-20T00:00:00,TMIN,GHCND:USC00470991,",I,0,1700",-150
79,2000-01-20T00:00:00,TOBS,GHCND:USC00470991,",I,0,1700",-211
80,2000-01-20T00:00:00,PRCP,GHCND:USC00471064,",,0,0700",0
81,2000-01-20T00:00:00,SNOW,GHCND:USC00471064,",,0,",0
82,2000-01-20T00:00:00,SNWD,GHCND:USC00471064,",,0,",229
83,2000-01-20T00:00:00,TMAX,GHCND:USC00471064,",,0,0700",-139
84,2000-01-20T00:00:00,TMIN,GHCND:USC00471064,",,0,0700",-233
85,2000-01-20T00:00:00,TOBS,GHCND:USC00471064,",,0,0700",-228
86,2000-01-20T00:00:00,PRCP,GHCND:USC00471078,",,0,0700",91
87,2000-01-20T00:00:00,SNOW,GHCND:USC00471078,",,0,",102
88,2000-01-20T00:00:00,SNWD,GHCND:USC00471078,",,0,",102
89,2000-01-20T00:00:00,TMAX,GHCND:USC00471078,",,0,0700",-44
90,2000-01-20T00:00:00,TMIN,GHCND:USC00471078,",,0,0700",-161
91,2000-01-20T00:00:00,TOBS,GHCND:USC00471078,",,0,0700",-161
92,2000-01-20T00:00:00,PRCP,GHCND:USC00471131,",,0,0900",13
93,2000-01-20T00:00:00,SNOW,GHCND:USC00471131,",,0,",13
94,2000-01-20T00:00:00,SNWD,GHCND:USC00471131,",,0,",152
95,2000-01-20T00:00:00,TMAX,GHCND:USC00471131,",,0,0900",-94
96,2000-01-20T00:00:00,TMIN,GHCND:USC00471131,",,0,0900",-261
97,2000-01-20T00:00:00,TOBS,GHCND:USC00471131,",,0,0900",-256
98,2000-01-20T00:00:00,PRCP,GHCND:USC00471155,",,0,0700",0
99,2000-01-20T00:00:00,SNOW,GHCND:USC00471155,"P,,0,",0
100,2000-01-20T00:00:00,SNWD,GHCND:USC00471155,"P,,0,",0
101,2000-01-20T00:00:00,PRCP,GHCND:USC00471205,",,0,0700",53
102,2000-01-20T00:00:00,SNOW,GHCND:USC00471205,",,0,",89
103,2000-01-20T00:00:00,SNWD,GHCND:USC00471205,",,0,",102
104,2000-01-20T00:00:00,TMAX,GHCND:USC00471205,",,0,0700",-44
105,2000-01-20T00:00:00,TMIN,GHCND:USC00471205,",,0,0700",-156
106,2000-01-20T00:00:00,TOBS,GHCND:USC00471205,",,0,0700",-156
107,2000-01-20T00:00:00,PRCP,GHCND:USC00471249,",,0,0800",25
108,2000-01-20T00:00:00,SNOW,GHCND:USC00471249,",,0,",25
109,2000-01-20T00:00:00,SNWD,GHCND:USC00471249,",,0,",305
110,2000-01-20T00:00:00,TMAX,GHCND:USC00471249,",,0,0800",-94
111,2000-01-20T00:00:00,TMIN,GHCND:USC00471249,",,0,0800",-222
112,2000-01-20T00:00:00,TOBS,GHCND:USC00471249,",,0,0800",-222
113,2000-01-20T00:00:00,PRCP,GHCND:USC00471280,",,0,1700",5
114,2000-01-20T00:00:00,SNOW,GHCND:USC00471280,",,0,",38
115,2000-01-20T00:00:00,SNWD,GHCND:USC00471280,",,0,",127
116,2000-01-20T00:00:00,TMAX,GHCND:USC00471280,",,0,1700",-100
117,2000-01-20T00:00:00,TMIN,GHCND:USC00471280,",,0,1700",-217
118,2000-01-20T00:00:00,TOBS,GHCND:USC00471280,",,0,1700",-178
119,2000-01-20T00:00:00,PRCP,GHCND:USC00471308,",,0,0700",64
120,2000-01-20T00:00:00,SNOW,GHCND:USC00471308,",,0,",76
121,2000-01-20T00:00:00,SNWD,GHCND:USC00471308,",,0,",305
